,direction_of_climbing,body_deflection_angle,speed_PXperS,stepphase_FL,stepphase_FR,stepphase_HR,stepphase_HL,step-length_FR,step-length_FL,step-length_HR,step-length_HL,dynamics_FL,dynamics_FR,dynamics_HR,dynamics_HL,mid_stance_wrist_angles_mean_FL,mid_stance_wrist_angles_mean_FR,mid_stance_wrist_angles_mean_HR,mid_stance_wrist_angles_mean_HL,limbROM_FL,limbROM_FR,limbROM_HR,limbROM_HL,spineROM_FL,spineROM_FR,spineROM_HR,spineROM_HL,CROM_FL,CROM_FR,CROM_HR,CROM_HL,shoulder_angle_FL,shoulder_angle_FR,shoulder_angle_HR,shoulder_angle_HL,knee_angle_FL,knee_angle_FR,knee_angle_HR,knee_angle_HL
0,UP,,1035.58,b'stance0000',b'stride0001',b'stance0000',b'stride0001',40.47812500372915,,,319.979110560493,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,UP,,1035.58,b'stance0000',b'stride0001',b'stance0000',b'stride0001',40.47812500372915,,,319.979110560493,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,UP,,453.96,b'stance0000',b'stride0001',b'stance0000',b'stride0001',40.47812500372915,,,319.979110560493,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,UP,,297.55,b'stance0000',b'stride0001',b'stance0000',b'stride0001',40.47812500372915,,,319.979110560493,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,UP,,284.07,b'stance0000',b'stride0001',b'stance0000',b'stance0001',40.47812500372915,,,,,,,,,,,52.24366047278587,,,,,,,,,,,,,,,,,,,,
5,UP,,197.88,b'stance0000',b'stride0001',b'stance0000',b'stance0001',40.47812500372915,,,,,,,,,,,52.24366047278587,,,,,,,,,,,,,,,,,,,,
6,UP,,422.93,b'stride0001',b'stride0001',b'stance0000',b'stance0001',40.47812500372915,0.0,,,,,,,,,,52.24366047278587,,,,,,,,,,,,,,,,,,,,
7,UP,,478.42,b'stance0001',b'stance0001',b'stance0000',b'stance0001',,,,,,,,,164.06408885328312,,,52.24366047278587,,,,,,,,,,,,,,,,,,,,
8,UP,,305.17,b'stance0001',b'stride0002',b'stance0000',b'stance0001',0.0,,,,,,,,164.06408885328312,,,52.24366047278587,,,,,,,,,,,,,,,,,,,,
9,UP,,777.51,b'stance0001',b'stance0002',b'stance0000',b'stride0002',,,,0.0,,,,,164.06408885328312,24.258087672578966,,,,,,,,,,,,,,,,,,,,,,
10,UP,,376.73,b'stance0001',b'stance0002',b'stance0000',b'stance0002',,,,,,,,,164.06408885328312,24.258087672578966,,,,,,,,,,,,,,,,,,,,,,
11,UP,,205.07,b'stance0001',b'stance0002',b'stance0000',b'stride0003',,,,9.494991569625784,,,,,164.06408885328312,24.258087672578966,,,,,,,,,,,,,,,,,,,,,,
12,UP,,559.8,b'stride0002',b'stance0002',b'stance0000',b'stride0003',,111.32625854542168,,9.494991569625784,,,,,,24.258087672578966,,,,,,,,,,,,,,,,,,,,,,
13,UP,,497.43,b'stride0002',b'stance0002',b'stance0000',b'stride0003',,111.32625854542168,,9.494991569625784,,,,,,24.258087672578966,,,,,,,,,,,,,,,,,,,,,,
14,UP,,955.39,b'stance0002',b'stance0002',b'stance0000',b'stride0003',,,,9.494991569625784,,,,,,24.258087672578966,,,,,,,,,,,,,,,,,,,,,,
15,UP,,754.83,b'stride0003',b'stance0002',b'stance0000',b'stance0003',,0.0,,,,,,,,24.258087672578966,,66.30952097012205,,,,,,,,,,,,,,,,,,,,
16,UP,,450.13,b'stance0003',b'stride0003',b'stance0000',b'stance0003',5.005128120923549,,,,,,,,16.168700658354304,,,66.30952097012205,,,,,,,,,,,,,,,,,,,,
17,UP,,987.06,b'stance0003',b'stride0003',b'stance0000',b'stance0003',5.005128120923549,,,,,,,,16.168700658354304,,,66.30952097012205,,,,,,,,,,,,,,,,,,,,
