,direction_of_climbing,body_deflection_angle,speed_PXperS,stepphase_FL,stepphase_FR,stepphase_HR,stepphase_HL,step-length_FR,step-length_FL,step-length_HR,step-length_HL,dynamics_FL,dynamics_FR,dynamics_HR,dynamics_HL,mid_stance_wrist_angles_mean_FL,mid_stance_wrist_angles_mean_FR,mid_stance_wrist_angles_mean_HR,mid_stance_wrist_angles_mean_HL,limbROM_FL,limbROM_FR,limbROM_HR,limbROM_HL,spineROM_FL,spineROM_FR,spineROM_HR,spineROM_HL,CROM_FL,CROM_FR,CROM_HR,CROM_HL,shoulder_angle_FL,shoulder_angle_FR,shoulder_angle_HR,shoulder_angle_HL,knee_angle_FL,knee_angle_FR,knee_angle_HR,knee_angle_HL
0,UP,,60.74,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,UP,,60.74,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,UP,,283.31,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,UP,,159.06,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,UP,,66.34,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,UP,,46.71,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,UP,,129.96,b'stride0001',b'stance0000',b'stance0000',b'stride0001',,0.2895262902438199,,5.7230329317971425,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,UP,,125.63,b'stride0001',b'stance0000',b'stance0000',b'stride0001',,0.2895262902438199,,5.7230329317971425,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,UP,,339.34,b'stride0001',b'stance0000',b'stance0000',b'stance0001',,0.2895262902438199,,,,,,,,,,13.815715123568602,,,,,,,,,,,,,,,,,,,,
9,UP,,201.07,b'stance0001',b'stance0000',b'stance0000',b'stance0001',,,,,,,,,,,,13.815715123568602,,,,,,,,,,,,,,,,,,,,
10,UP,,301.87,b'stance0001',b'stance0000',b'stance0000',b'stance0001',,,,,,,,,,,,13.815715123568602,,,,,,,,,,,,,,,,,,,,
11,UP,,350.93,b'stance0001',b'stance0000',b'stance0000',b'stance0001',,,,,,,,,,,,13.815715123568602,,,,,,,,,,,,,,,,,,,,
12,UP,,175.87,b'stride0002',b'stance0000',b'stance0000',b'stance0001',,0.0,,,,,,,,,,13.815715123568602,,,,,,,,,,,,,,,,,,,,
13,UP,,264.36,b'stance0002',b'stance0000',b'stance0000',b'stance0001',,,,,,,,,163.1555540982878,,,13.815715123568602,,,,,,,,,,,,,,,,,,,,
14,UP,,284.83,b'stance0002',b'stance0000',b'stance0000',b'stance0001',,,,,,,,,163.1555540982878,,,13.815715123568602,,,,,,,,,,,,,,,,,,,,
