,direction_of_climbing,body_deflection_angle,speed_PXperS,stepphase_FL,stepphase_FR,stepphase_HR,stepphase_HL,step-length_FR,step-length_FL,step-length_HR,step-length_HL,dynamics_FL,dynamics_FR,dynamics_HR,dynamics_HL,mid_stance_wrist_angles_mean_FL,mid_stance_wrist_angles_mean_FR,mid_stance_wrist_angles_mean_HR,mid_stance_wrist_angles_mean_HL,limbROM_FL,limbROM_FR,limbROM_HR,limbROM_HL,spineROM_FL,spineROM_FR,spineROM_HR,spineROM_HL,CROM_FL,CROM_FR,CROM_HR,CROM_HL,shoulder_angle_FL,shoulder_angle_FR,shoulder_angle_HR,shoulder_angle_HL,knee_angle_FL,knee_angle_FR,knee_angle_HR,knee_angle_HL
0,UP,2.0007898832194355,1564.0749999999998,b'stance0000',b'stance0000',b'stance0000',b'stride0001',,,,332.52544564845687,,,,,,,,,,,,,,,,,,,,,,,171.31484476399527,,,,107.93474203262583,
1,UP,1.4158797456337018,1564.0749999999998,b'stance0000',b'stance0000',b'stance0000',b'stride0001',,,,332.52544564845687,,,,,,,,,,,,,,,,,,,,,,,170.69074355952955,,,,113.21178670062098,
2,UP,1.0405835374973396,992.29,b'stance0000',b'stance0000',b'stance0000',b'stance0001',,,,,,,,,,,,,,,,,,,,,,,,,,,164.20749763153947,,,,117.21221468203434,
3,UP,1.8246135010021898,1387.4450000000002,b'stance0000',b'stance0000',b'stance0000',b'stride0002',,,,436.5328815310246,,,,,,,,,,,,,,,,,,,,,,,170.22104784400176,,,,119.51602709553322,
4,UP,3.128846805688508,1150.365,b'stance0000',b'stance0000',b'stance0000',b'stride0002',,,,436.5328815310246,,,,,,,,,,,,,,,,,,,,,,,168.79145591695817,,,,125.31387839054872,
5,UP,4.410809249614092,1146.54,b'stride0001',b'stance0000',b'stance0000',b'stride0002',,421.9085525884289,,436.5328815310246,,,,,,,,,,,,,,,,,,,,,,,167.9386473458583,,,,128.7932537986103,
6,UP,4.639353619695239,1597.72,b'stride0001',b'stance0000',b'stance0000',b'stride0002',,421.9085525884289,,436.5328815310246,,,,,,,,,,,,,,,,,,,,,,16.528972891888543,176.8573320731087,,,108.10360806380294,136.03304225734476,
7,UP,5.4169567024635805,1105.35,b'stance0001',b'stance0000',b'stance0000',b'stride0002',,,,436.5328815310246,,,,,74.19871458737046,,,,,,,,,,,,,,,,,3.546849513110402,173.4409824343451,,,106.89710116902934,136.4617118403003,
8,UP,5.182275908130808,1456.48,b'stance0001',b'stance0000',b'stance0000',b'stride0002',,,,436.5328815310246,,,,,74.19871458737046,,,,,,,,,,,,,,,,,,169.3889610869428,,,,134.87494147153944,
9,UP,5.865223753387153,1562.795,b'stance0001',b'stance0000',b'stance0000',b'stride0002',,,,436.5328815310246,,,,,74.19871458737046,,,,,,,,,,,,,,,,,,179.5342720791151,,,,137.99906208829879,
10,UP,4.943159246030421,2336.9849999999997,b'stance0001',b'stance0000',b'stance0000',b'stride0002',,,,436.5328815310246,,,,,74.19871458737046,,,,,,,,,,,,,,,,,,177.76288741321665,163.96475564093691,,,139.9998888132401,
11,UP,4.991093301056842,2227.855,b'stride0002',b'stance0000',b'stance0000',b'stride0002',,203.91063941617637,,436.5328815310246,,,,,,,,,,,,,,,,,64.13142076696016,,,,112.66763747116897,,176.17639028976635,167.6463257921241,,,135.50031436883245,133.06955177134571
12,UP,5.378851957211324,2238.5600000000004,b'stride0002',b'stance0000',b'stance0000',b'stride0002',,203.91063941617637,,436.5328815310246,,,,,,,,,,,,,,,,,64.13142076696016,,,,111.02807026175694,,178.0568911245742,166.8383548622303,,,136.95582861949805,121.98082436791046
13,UP,4.275864265852698,3091.4449999999997,b'stride0002',b'stance0000',b'stance0000',b'stride0002',,203.91063941617637,,436.5328815310246,,,,,,,,,,,,,,,,,64.13142076696016,,,,112.28061512888915,14.490947887648389,171.22786242138918,178.4176320798861,,107.03388395870377,138.41274121401835,107.62621482937425
14,UP,3.8620614968194613,3235.73,b'stride0002',b'stride0001',b'stance0000',b'stride0002',8.889204131973397,203.91063941617637,,436.5328815310246,,,,,,,,,,,,,,,,,64.13142076696016,,,,,159.7973762200587,177.70276502527807,177.4020076087586,,86.13963048109974,139.49569092790824,102.29405513552977
15,UP,3.0829125884040582,2831.05,b'stride0002',b'stride0001',b'stance0000',b'stride0002',8.889204131973397,203.91063941617637,,436.5328815310246,,,,,,,,,,,,,,,,,64.13142076696016,,,,111.42901323213998,21.826529232042844,177.665839199889,170.2220531252498,,104.50184727606184,139.6086444005795,95.91513569587777
16,UP,2.641223387625232,2799.52,b'stance0002',b'stance0001',b'stance0000',b'stride0002',,,,436.5328815310246,,,,,,,,,,,,,,,,,,,,,109.96721366819551,141.73437914611355,173.33010795876694,165.95204311716856,,81.83214591215237,138.00999058857315,
17,UP,3.1571537504881166,3599.45,b'stance0002',b'stance0001',b'stance0000',b'stride0002',,,,436.5328815310246,,,,,,,,,,,,,,,,,,,,,106.34939041437596,,171.26140289843457,151.3469492699766,,,139.72415464853907,
18,UP,1.7741638014336008,2669.05,b'stride0003',b'stride0002',b'stance0000',b'stride0002',355.82436007282485,606.6164176492772,,436.5328815310246,,,,,,,,,,,,,,,,,,,,,,,10.67071844160634,143.45108614475348,,,12.062047782008136,
19,UP,3.36456750185342,4144.285,b'stride0003',b'stride0002',b'stance0000',b'stride0002',355.82436007282485,606.6164176492772,,436.5328815310246,,,,,,,,,,,,,,,,,,,,,,22.411856978722255,23.237150124820857,,,152.33831978339373,10.221918449853916,
20,UP,2.9500645115307655,4155.365,b'stride0003',b'stride0002',b'stance0000',b'stride0002',355.82436007282485,606.6164176492772,,436.5328815310246,,,,,,,,,,,,,,,,,,,,,,,26.404644977199155,,,,10.288441859428303,
21,UP,0.8804400395754423,3081.985,b'stride0003',b'stride0002',b'stance0000',b'stride0002',355.82436007282485,606.6164176492772,,436.5328815310246,,,,,,,,,,,,,,,,,,,,,,,28.619823801781365,118.25273888679558,,,11.52056428617314,
22,UP,2.6234097134646186,4819.8150000000005,b'stride0003',b'stride0002',b'stance0000',b'stride0002',355.82436007282485,606.6164176492772,,436.5328815310246,,,,,,,,,,,,,,,,,,,,,145.444802018973,,31.986368294824842,,146.89138812595885,,14.087429514898645,
23,UP,2.2708281444128406,4112.96,b'stride0003',b'stride0002',b'stance0000',b'stride0002',355.82436007282485,606.6164176492772,,436.5328815310246,,,,,,,,,,,,,,,,,,,,,,,20.36702360253284,,,,18.511815560035956,
24,UP,1.648910794274491,3979.95,b'stride0003',b'stride0002',b'stance0000',b'stride0002',355.82436007282485,606.6164176492772,,436.5328815310246,,,,,,,,,,,,,,,,,,,,,165.81356485734463,,,,,,,
25,UP,,4301.32,b'stride0003',b'stride0002',b'stance0000',b'stride0002',355.82436007282485,606.6164176492772,,436.5328815310246,,,,,,,,,,,,,,,,,,,,,163.05714167113103,,,,102.97970216629214,,,
26,UP,,4605.405,b'stride0003',b'stride0002',b'stride0001',b'stride0002',355.82436007282485,606.6164176492772,545.5478071532473,436.5328815310246,,,,,,,,,,,,,,,1.5401161785192392,,,,,,,,,,95.3022705046132,,158.4791762720523,
