,direction_of_climbing,body_deflection_angle,speed_PXperS,stepphase_FL,stepphase_FR,stepphase_HR,stepphase_HL,step-length_FR,step-length_FL,step-length_HR,step-length_HL,dynamics_FL,dynamics_FR,dynamics_HR,dynamics_HL,mid_stance_wrist_angles_mean_FL,mid_stance_wrist_angles_mean_FR,mid_stance_wrist_angles_mean_HR,mid_stance_wrist_angles_mean_HL,limbROM_FL,limbROM_FR,limbROM_HR,limbROM_HL,spineROM_FL,spineROM_FR,spineROM_HR,spineROM_HL,CROM_FL,CROM_FR,CROM_HR,CROM_HL,shoulder_angle_FL,shoulder_angle_FR,shoulder_angle_HR,shoulder_angle_HL,knee_angle_FL,knee_angle_FR,knee_angle_HR,knee_angle_HL
0,UP,,1692.19,b'stride0001',b'stance0000',b'stride0001',b'stride0001',,109.06971169875884,166.08150891685244,173.25470928974437,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,UP,,1692.19,b'stride0001',b'stance0000',b'stride0001',b'stride0001',,109.06971169875884,166.08150891685244,173.25470928974437,,,,,,,,,,,,,,,,,,,,,174.8546884003921,,,,87.59219313613073,,,
2,UP,,,b'stride0001',b'stance0000',b'stride0001',b'stride0001',,109.06971169875884,166.08150891685244,173.25470928974437,,,,,,,,,,,,,,,,,,,,,173.87485784432536,,,,90.64464926120755,,,
3,UP,,2369.86,b'stride0001',b'stance0000',b'stride0001',b'stride0001',,109.06971169875884,166.08150891685244,173.25470928974437,,,,,,,,,,,,,,,,,,,,,177.3004550750632,,,,96.29283550368406,,,
4,UP,,1676.29,b'stride0001',b'stance0000',b'stride0001',b'stride0001',,109.06971169875884,166.08150891685244,173.25470928974437,,,,,,,,,,,,,,,,,,,,,,,,,101.58872546210597,,,
5,UP,,1120.63,b'stride0001',b'stance0000',b'stride0001',b'stride0001',,109.06971169875884,166.08150891685244,173.25470928974437,,,,,,,,,,,,,,,,,,,,,,139.68019857765336,,,,79.91651273346639,,
6,UP,,2736.05,b'stride0001',b'stance0000',b'stride0001',b'stride0001',,109.06971169875884,166.08150891685244,173.25470928974437,,,,,,,,,,,,,,,,,,,,,,147.18019756864715,,,,83.87199024044193,,
7,UP,,440.36,b'stride0001',b'stance0000',b'stride0001',b'stride0001',,109.06971169875884,166.08150891685244,173.25470928974437,,,,,,,,,,,,,,,,,,,,,,143.9044646106525,,,,81.24976628031399,5.397940262695016,
8,UP,,710.73,b'stance0001',b'stance0000',b'stride0001',b'stride0001',,,166.08150891685244,173.25470928974437,,,,,36.72736834668758,,,,,,,,,,,,,,,,,151.73367310789973,,,,86.85164238213342,12.175605828663407,
9,UP,,862.56,b'stance0001',b'stance0000',b'stride0001',b'stride0001',,,166.08150891685244,173.25470928974437,,,,,36.72736834668758,,,,,,,,,,,,,,,,,153.273316034514,,,,92.57236830776506,,
10,UP,,710.1,b'stance0001',b'stance0000',b'stride0001',b'stance0001',,,166.08150891685244,,,,,,36.72736834668758,,,,,,,,,,,,,,,,,154.45663157969597,,,,100.98965642314106,,
11,UP,,1354.77,b'stance0001',b'stance0000',b'stride0001',b'stance0001',,,166.08150891685244,,,,,,36.72736834668758,,,,,,,,,,,,,,,,,148.97432041906495,,,,105.8019789190267,,
12,UP,,1411.52,b'stance0001',b'stance0000',b'stride0001',b'stride0002',,,166.08150891685244,0.0,,,,,36.72736834668758,,,,,,,,,,,,,,,,,146.69127158181334,,,,112.27341610346974,,
13,UP,,1304.35,b'stance0001',b'stance0000',b'stride0001',b'stance0002',,,166.08150891685244,,,,,,36.72736834668758,,,,,,,,,,,,,,,,,156.1381167378394,,,,115.3513249970074,,
14,UP,,1570.03,b'stance0001',b'stance0000',b'stance0001',b'stride0003',,,,0.0,,,,,36.72736834668758,,1.658535132965267,,,,,,,,,,,,,,,,,,101.11633791507016,125.61816646887213,,
15,UP,,1278.32,b'stance0001',b'stance0000',b'stance0001',b'stance0003',,,,,,,,,36.72736834668758,,1.658535132965267,,,,,,,,,,,,,,,,,,99.34296928173212,127.69334148729874,,
16,UP,,1204.65,b'stance0001',b'stance0000',b'stance0001',b'stance0003',,,,,,,,,36.72736834668758,,1.658535132965267,,,,,,,,,,,,,,,,,,96.50495107057971,133.0601947777693,,
17,UP,,2063.54,b'stance0001',b'stance0000',b'stance0001',b'stance0003',,,,,,,,,36.72736834668758,,1.658535132965267,,,,,,,,,,,,,,,,,,90.53588756207257,135.73485214806456,,
