,direction_of_climbing,body_deflection_angle,speed_PXperS,stepphase_FL,stepphase_FR,stepphase_HR,stepphase_HL,step-length_FR,step-length_FL,step-length_HR,step-length_HL,dynamics_FL,dynamics_FR,dynamics_HR,dynamics_HL,mid_stance_wrist_angles_mean_FL,mid_stance_wrist_angles_mean_FR,mid_stance_wrist_angles_mean_HR,mid_stance_wrist_angles_mean_HL,limbROM_FL,limbROM_FR,limbROM_HR,limbROM_HL,spineROM_FL,spineROM_FR,spineROM_HR,spineROM_HL,CROM_FL,CROM_FR,CROM_HR,CROM_HL,shoulder_angle_FL,shoulder_angle_FR,shoulder_angle_HR,shoulder_angle_HL,knee_angle_FL,knee_angle_FR,knee_angle_HR,knee_angle_HL
0,UP,,146.14,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,UP,,146.14,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,UP,,14.88,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,UP,,21.66,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,UP,,138.88,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,UP,,222.47,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,UP,,208.7,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,UP,,120.46,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,UP,,198.96,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,UP,,93.07,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,UP,,164.91,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,UP,,664.13,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,UP,,343.11,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,UP,,253.95,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,UP,,9.85,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,UP,,111.12,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,UP,,143.96,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,UP,,203.73,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,UP,,122.02,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,UP,,368.52,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,UP,,542.82,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,UP,,192.1,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,UP,,335.45,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,UP,,111.15,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,UP,,348.32,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,UP,,764.9,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,UP,,234.41,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,UP,,348.66,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,UP,,612.89,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,UP,,811.92,b'stride0001',b'stance0000',b'stance0000',b'stance0000',,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,UP,,281.68,b'stance0001',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,UP,,572.43,b'stride0002',b'stance0000',b'stance0000',b'stance0000',,111.85037351263705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,UP,,495.01,b'stride0002',b'stance0000',b'stance0000',b'stance0000',,111.85037351263705,,,,,,,,,,,,,,,,,,,,,,,163.8527255743312,,,,113.15785175637808,,,
33,UP,,531.95,b'stride0002',b'stance0000',b'stance0000',b'stance0000',,111.85037351263705,,,,,,,,,,,,,,,,,,,,,,,163.32995220953973,,,,102.48112641123174,,,
34,UP,,400.36,b'stride0002',b'stance0000',b'stance0000',b'stance0000',,111.85037351263705,,,,,,,,,,,,,,,,,,,,,,,154.38874077195777,,,,89.70142771533635,,,
35,UP,,,b'stride0002',b'stance0000',b'stance0000',b'stance0000',,111.85037351263705,,,,,,,,,,,,,,,,,,,,,,,157.150853369955,,,,84.25970223965328,,,
36,UP,,,b'stride0002',b'stance0000',b'stance0000',b'stance0000',,111.85037351263705,,,,,,,,,,,,,,,,,,,,,,,150.81977431474658,,,,85.62516145777442,,,
37,UP,,,b'stride0002',b'stance0000',b'stance0000',b'stance0000',,111.85037351263705,,,,,,,,,,,,,,,,,,,,,,,171.20999234091727,,,,92.11417244778366,,,
38,UP,,,b'stride0002',b'stance0000',b'stance0000',b'stance0000',,111.85037351263705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,UP,,,b'stride0002',b'stance0000',b'stance0000',b'stance0000',,111.85037351263705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,UP,,,b'stride0002',b'stance0000',b'stance0000',b'stance0000',,111.85037351263705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,UP,,380.0,b'stance0002',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,132.5497795537949,,,,,,,,,,,,,,,,,,,,,,,
42,UP,,1047.63,b'stance0002',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,132.5497795537949,,,,,,,,,,,,,,,,,,,,,,,
