,direction_of_climbing,body_deflection_angle,speed_PXperS,stepphase_FL,stepphase_FR,stepphase_HR,stepphase_HL,step-length_FR,step-length_FL,step-length_HR,step-length_HL,dynamics_FL,dynamics_FR,dynamics_HR,dynamics_HL,mid_stance_wrist_angles_mean_FL,mid_stance_wrist_angles_mean_FR,mid_stance_wrist_angles_mean_HR,mid_stance_wrist_angles_mean_HL,limbROM_FL,limbROM_FR,limbROM_HR,limbROM_HL,spineROM_FL,spineROM_FR,spineROM_HR,spineROM_HL,CROM_FL,CROM_FR,CROM_HR,CROM_HL,shoulder_angle_FL,shoulder_angle_FR,shoulder_angle_HR,shoulder_angle_HL,knee_angle_FL,knee_angle_FR,knee_angle_HR,knee_angle_HL
0,DOWN,,1368.63,b'stride0001',b'stance0000',b'stance0000',b'stance0000',,6.873524016738801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,DOWN,,1368.63,b'stride0001',b'stance0000',b'stance0000',b'stance0000',,6.873524016738801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,DOWN,,2191.91,b'stance0001',b'stride0001',b'stride0001',b'stride0001',302.2619474944842,,73.41448583709014,67.40443685381643,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,DOWN,,1781.63,b'stride0002',b'stride0001',b'stride0001',b'stride0001',302.2619474944842,57.34624090082287,73.41448583709014,67.40443685381643,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,DOWN,,2333.84,b'stride0002',b'stride0001',b'stride0001',b'stride0001',302.2619474944842,57.34624090082287,73.41448583709014,67.40443685381643,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,DOWN,,1830.24,b'stride0002',b'stride0001',b'stride0001',b'stride0001',302.2619474944842,57.34624090082287,73.41448583709014,67.40443685381643,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,DOWN,,2784.12,b'stride0002',b'stride0001',b'stride0001',b'stride0001',302.2619474944842,57.34624090082287,73.41448583709014,67.40443685381643,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,DOWN,,2076.34,b'stride0002',b'stride0001',b'stride0001',b'stride0001',302.2619474944842,57.34624090082287,73.41448583709014,67.40443685381643,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,DOWN,,1876.22,b'stride0002',b'stride0001',b'stride0001',b'stride0001',302.2619474944842,57.34624090082287,73.41448583709014,67.40443685381643,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,DOWN,,2791.41,b'stride0002',b'stride0001',b'stride0001',b'stride0001',302.2619474944842,57.34624090082287,73.41448583709014,67.40443685381643,,,,,,,,,,,,,,,,,,,,,,,,,,,,
