,direction_of_climbing,body_deflection_angle,speed_PXperS,stepphase_FL,stepphase_FR,stepphase_HR,stepphase_HL,step-length_FR,step-length_FL,step-length_HR,step-length_HL,dynamics_FL,dynamics_FR,dynamics_HR,dynamics_HL,mid_stance_wrist_angles_mean_FL,mid_stance_wrist_angles_mean_FR,mid_stance_wrist_angles_mean_HR,mid_stance_wrist_angles_mean_HL,limbROM_FL,limbROM_FR,limbROM_HR,limbROM_HL,spineROM_FL,spineROM_FR,spineROM_HR,spineROM_HL,CROM_FL,CROM_FR,CROM_HR,CROM_HL,shoulder_angle_FL,shoulder_angle_FR,shoulder_angle_HR,shoulder_angle_HL,knee_angle_FL,knee_angle_FR,knee_angle_HR,knee_angle_HL
0,UP,,,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,UP,,,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,UP,,,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,UP,,,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,UP,,,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,UP,,,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,UP,,,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,UP,,470.6,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,UP,,493.62,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,UP,,298.04,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,UP,,915.13,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,UP,,245.96,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,UP,,348.05,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,UP,,486.76,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,UP,,210.1,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,UP,,385.0,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,UP,,275.67,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,UP,,229.66,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,UP,,723.62,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,UP,,569.17,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,UP,,401.91,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,UP,,752.25,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,UP,,259.39,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,UP,,408.97,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,UP,,478.1,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,UP,,256.11,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,UP,,345.75,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,UP,,,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,UP,,569.73,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,UP,,,b'stance0000',b'stance0000',b'stance0000',b'stride0001',,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,UP,,,b'stance0000',b'stance0000',b'stride0001',b'stance0001',,,125.86055774016076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,UP,,,b'stance0000',b'stance0000',b'stride0001',b'stance0001',,,125.86055774016076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,UP,,,b'stance0000',b'stance0000',b'stride0001',b'stance0001',,,125.86055774016076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,UP,,215.1,b'stance0000',b'stride0001',b'stance0001',b'stride0002',16.88637612443845,,,16.376004428147127,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,UP,,258.65,b'stance0000',b'stride0001',b'stride0002',b'stride0002',16.88637612443845,,0.0,16.376004428147127,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,UP,,,b'stance0000',b'stride0001',b'stance0002',b'stride0002',16.88637612443845,,,16.376004428147127,,,,,,,21.63018413555049,,,,,,,,,,,,,,,,,,,,,
36,UP,,290.67,b'stance0000',b'stride0001',b'stance0002',b'stride0002',16.88637612443845,,,16.376004428147127,,,,,,,21.63018413555049,,,,,,,,,,,,,,,,,,,,,
37,UP,,541.28,b'stance0000',b'stance0001',b'stance0002',b'stride0002',,,,16.376004428147127,,,,,,28.65124465993254,21.63018413555049,,,,,,,,,,,,,,,,,,,,,
38,UP,,214.94,b'stance0000',b'stance0001',b'stance0002',b'stance0002',,,,,,,,,,28.65124465993254,21.63018413555049,,,,,,,,,,,,,,,,,,,,,
39,UP,,572.38,b'stance0000',b'stance0001',b'stance0002',b'stance0002',,,,,,,,,,28.65124465993254,21.63018413555049,,,,,,,,,,,,,,,,,,,,,
40,UP,,561.44,b'stance0000',b'stance0001',b'stride0003',b'stride0003',,,0.0,13.020336553124967,,,,,,28.65124465993254,,,,,,,,,,,,,,,,,,,,,,
41,UP,,519.87,b'stance0000',b'stride0002',b'stance0003',b'stride0003',0.0,,,13.020336553124967,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,UP,,604.2,b'stance0000',b'stance0002',b'stance0003',b'stance0003',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,UP,,459.53,b'stance0000',b'stance0002',b'stance0003',b'stance0003',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,UP,,574.4,b'stance0000',b'stance0002',b'stride0004',b'stride0004',,,0.0,12.931090458158387,,,,,,,,,,,,,,,,,,,,,,,,,,131.01647379799405,,
45,UP,,700.31,b'stance0000',b'stride0003',b'stance0004',b'stride0004',7.257721892161879,,,12.931090458158387,,,,,,,,,,,,,,,,,,,,,,,,,,131.57653911107911,,
46,UP,,478.09,b'stance0000',b'stride0003',b'stride0005',b'stride0004',7.257721892161879,,128.86874223076876,12.931090458158387,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,UP,,,b'stance0000',b'stance0003',b'stride0005',b'stance0004',,,128.86874223076876,,,,,,,34.22080284602847,,,,,,,,,,,,,,,,,,,,,,
48,UP,,,b'stance0000',b'stance0003',b'stance0005',b'stride0005',,,,5.423932784681026,,,,,,34.22080284602847,,,,,,,,,,,,,,,,,,,,,,
49,UP,,1099.07,b'stance0000',b'stance0003',b'stride0006',b'stride0005',,,0.0,5.423932784681026,,,,,,34.22080284602847,,,,,,,,,,,,,,,,,,,,,,
50,UP,,760.49,b'stance0000',b'stance0003',b'stance0006',b'stance0005',,,,,,,,,,34.22080284602847,,,,,,,,,,,,,,,,,,,,,,
51,UP,,877.61,b'stance0000',b'stance0003',b'stride0007',b'stance0005',,,7.175018656530698,,,,,,,34.22080284602847,,,,,,,,,,,,,,,,,,,,,,
52,UP,,,b'stance0000',b'stride0004',b'stride0007',b'stride0006',5.033797412939838,,7.175018656530698,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,UP,,,b'stance0000',b'stride0004',b'stance0007',b'stance0006',5.033797412939838,,,,,,,,,,,138.307236911001,,,,,,,,,,,,,,,,,,,,
54,UP,,,b'stance0000',b'stance0004',b'stance0007',b'stance0006',,,,,,,,,,106.43705561530497,,138.307236911001,,,,,,,,,,,,,164.90103362822742,,,,166.2184656580632,,,
55,UP,,926.34,b'stance0000',b'stance0004',b'stride0008',b'stance0006',,,0.0,,,,,,,106.43705561530497,,138.307236911001,,,,,,,,,,,,,160.3529013926783,,,,166.02414753481256,,,
56,UP,,944.04,b'stance0000',b'stance0004',b'stance0008',b'stance0006',,,,,,,,,,106.43705561530497,,138.307236911001,,,,,,,,,,,,,161.3892120779399,148.4732816419148,,,165.24711369824166,130.46315822577964,,
57,UP,,1257.84,b'stance0000',b'stance0004',b'stance0008',b'stance0006',,,,,,,,,,106.43705561530497,,138.307236911001,,,,,,,,,,,,,154.62889568030096,162.11205347096126,,,160.3314241544049,119.16473507896092,,
58,UP,,1477.45,b'stance0000',b'stance0004',b'stance0008',b'stance0006',,,,,,,,,,106.43705561530497,,138.307236911001,,,,,,,,,,,,,152.099230490485,175.54562213048246,,,159.9180209162557,106.62018279000507,,
59,UP,,1309.24,b'stance0000',b'stance0004',b'stride0009',b'stance0006',,,0.0,,,,,,,106.43705561530497,,138.307236911001,,,,,,,,,,,,,150.3460787188718,167.32209187877103,,,155.34081130655855,97.23612961073198,,
60,UP,,940.24,b'stance0000',b'stance0004',b'stance0009',b'stride0007',,,,2.817128548478781,,,,,,106.43705561530497,,,,,,,,,,,,,,,147.75001173911684,163.2338201579772,,,153.92820580207618,92.99565135620679,,
61,UP,,1396.82,b'stance0000',b'stance0004',b'stance0009',b'stride0007',,,,2.817128548478781,,,,,,106.43705561530497,,,,,,,,,,,,,,,145.8897194893012,153.6772311667456,,,161.95189384364173,85.86663161290183,,
62,UP,,574.43,b'stance0000',b'stance0004',b'stride0010',b'stride0007',,,,2.817128548478781,,,,,,106.43705561530497,,,,,,,,,,,,,,,146.52697170089755,162.50492619875862,,,150.56215274974397,89.04606716230904,,
63,UP,,770.8,b'stance0000',b'stance0004',b'stance0010',b'stride0007',,,,2.817128548478781,,,,,,106.43705561530497,,,,,,,,,,,,,,,142.4902139501296,148.4402175861124,,,160.50265485338227,79.39337266975663,,
64,UP,,835.18,b'stance0000',b'stance0004',b'stance0010',b'stride0007',,,,2.817128548478781,,,,,,106.43705561530497,,,,,,,,,,,,,,,140.09509893954174,151.63110580016078,,,,78.79426801846093,,
65,UP,,754.53,b'stride0001',b'stance0004',b'stance0010',b'stride0007',,142.3578832900622,,2.817128548478781,,,,,,106.43705561530497,,,,,,,,,,,,,,,136.34229480540077,150.80578615782093,,,,73.18248519717407,,
66,UP,,833.59,b'stride0001',b'stance0004',b'stance0010',b'stance0007',,142.3578832900622,,,,,,,,106.43705561530497,,,,,,,,,,,,,,,128.81403651515842,150.55535764791236,,,,75.99613660594633,,
67,UP,,399.11,b'stride0001',b'stance0004',b'stance0010',b'stride0008',,142.3578832900622,,5.558628829086716,,,,,,106.43705561530497,,,,,,,,,,,,,,,123.60195224808587,146.63754606987268,,,,74.12164596015917,,
68,UP,,682.31,b'stride0001',b'stance0004',b'stance0010',b'stride0008',,142.3578832900622,,5.558628829086716,,,,,,106.43705561530497,,,,,,,,,,,,,,,125.9450929871407,148.23755209881597,,,,73.94552890103498,,
69,UP,,467.63,b'stride0001',b'stance0004',b'stride0011',b'stance0008',,142.3578832900622,,,,,,,,106.43705561530497,,140.16155971234133,,,,,,,,,,,,,131.8585773043336,153.96225537292935,,,,76.38462546407878,,
70,UP,,793.16,b'stride0001',b'stance0004',b'stride0011',b'stance0008',,142.3578832900622,,,,,,,,106.43705561530497,,140.16155971234133,,,,,,,,,,,,,136.40010880814754,163.5983166793818,,,,74.25466060178988,,
71,UP,,928.16,b'stride0001',b'stance0004',b'stride0011',b'stance0008',,142.3578832900622,,,,,,,,106.43705561530497,,140.16155971234133,,,,,,,,,,,,,139.03135189530704,168.34707051971466,,,,72.3557115309253,,
72,UP,,218.69,b'stride0001',b'stance0004',b'stride0011',b'stance0008',,142.3578832900622,,,,,,,,106.43705561530497,,140.16155971234133,,,,,,,,,,,,,,171.7202978498574,,,,73.9241775874391,,
73,UP,,1009.58,b'stride0001',b'stance0004',b'stride0011',b'stance0008',,142.3578832900622,,,,,,,,106.43705561530497,,140.16155971234133,,,,,,,,,,,,,,155.16353467088427,,,,66.7025476009479,,
74,UP,,977.83,b'stride0001',b'stance0004',b'stance0011',b'stance0008',,142.3578832900622,,,,,,,,106.43705561530497,,140.16155971234133,,,,,,,,,,,,,,159.41206153734643,,,,67.81245108340141,,
75,UP,,1180.36,b'stride0001',b'stance0004',b'stance0011',b'stride0009',,142.3578832900622,,0.0,,,,,,106.43705561530497,,,,,,,,,,,,,,,,175.58442250497654,,,,75.1692604006414,,
