,direction_of_climbing,body_deflection_angle,speed_PXperS,stepphase_FL,stepphase_FR,stepphase_HR,stepphase_HL,step-length_FR,step-length_FL,step-length_HR,step-length_HL,dynamics_FL,dynamics_FR,dynamics_HR,dynamics_HL,mid_stance_wrist_angles_mean_FL,mid_stance_wrist_angles_mean_FR,mid_stance_wrist_angles_mean_HR,mid_stance_wrist_angles_mean_HL,limbROM_FL,limbROM_FR,limbROM_HR,limbROM_HL,spineROM_FL,spineROM_FR,spineROM_HR,spineROM_HL,CROM_FL,CROM_FR,CROM_HR,CROM_HL,shoulder_angle_FL,shoulder_angle_FR,shoulder_angle_HR,shoulder_angle_HL,knee_angle_FL,knee_angle_FR,knee_angle_HR,knee_angle_HL
0,UP,,23.0,b'stance0000',b'stance0000',b'stride0001',b'stance0000',,,6.718790920266027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,UP,,23.0,b'stance0000',b'stance0000',b'stride0001',b'stance0000',,,6.718790920266027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,UP,,212.36,b'stance0000',b'stance0000',b'stance0001',b'stance0000',,,,,,,,,,,123.75081935520187,,,,,,,,,,,,,,,,,,,,,
3,UP,,159.23,b'stance0000',b'stance0000',b'stance0001',b'stance0000',,,,,,,,,,,123.75081935520187,,,,,,,,,,,,,,,,,,,,,
4,UP,,233.78,b'stance0000',b'stance0000',b'stance0001',b'stance0000',,,,,,,,,,,123.75081935520187,,,,,,,,,,,,,,,,,,,,,
5,UP,,135.24,b'stance0000',b'stance0000',b'stance0001',b'stance0000',,,,,,,,,,,123.75081935520187,,,,,,,,,,,,,,,,,,,,,
6,UP,,202.69,b'stance0000',b'stance0000',b'stance0001',b'stance0000',,,,,,,,,,,123.75081935520187,,,,,,,,,,,,,,,,,,,,,
7,UP,,434.63,b'stance0000',b'stance0000',b'stance0001',b'stance0000',,,,,,,,,,,123.75081935520187,,,,,,,,,,,,,,,,,,,,,
8,UP,,419.66,b'stance0000',b'stance0000',b'stance0001',b'stance0000',,,,,,,,,,,123.75081935520187,,,,,,,,,,,,,,,,,,,,,
9,UP,,237.93,b'stance0000',b'stance0000',b'stride0002',b'stance0000',,,9.357618210018323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,UP,,309.15,b'stance0000',b'stance0000',b'stride0002',b'stance0000',,,9.357618210018323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,UP,,275.1,b'stance0000',b'stance0000',b'stance0002',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,UP,,386.89,b'stance0000',b'stance0000',b'stance0002',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,UP,,262.51,b'stance0000',b'stance0000',b'stride0003',b'stance0000',,,9.27022349866854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,UP,,428.12,b'stance0000',b'stance0000',b'stride0003',b'stance0000',,,9.27022349866854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,UP,,366.79,b'stance0000',b'stance0000',b'stance0003',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,UP,,353.23,b'stance0000',b'stance0000',b'stride0004',b'stance0000',,,10.596069018115852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,UP,,306.09,b'stance0000',b'stance0000',b'stride0004',b'stance0000',,,10.596069018115852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,UP,,275.78,b'stance0000',b'stance0000',b'stance0004',b'stance0000',,,,,,,,,,,97.53077654224575,,,,,,,,,,,,,,,,,,,,,
19,UP,,214.62,b'stance0000',b'stance0000',b'stance0004',b'stance0000',,,,,,,,,,,97.53077654224575,,,,,,,,,,,,,,,,,,,,,
20,UP,,170.0,b'stance0000',b'stance0000',b'stance0004',b'stance0000',,,,,,,,,,,97.53077654224575,,,,,,,,,,,,,,,,,,,,,
21,UP,,414.74,b'stride0001',b'stance0000',b'stance0004',b'stance0000',,1.0135638082006202,,,,,,,,,97.53077654224575,,,,,,,,,,,,,,,,,,,,,
22,UP,,239.36,b'stride0001',b'stance0000',b'stance0004',b'stance0000',,1.0135638082006202,,,,,,,,,97.53077654224575,,,,,,,,,,,,,,,,,,,,,
23,UP,,235.1,b'stride0001',b'stance0000',b'stance0004',b'stance0000',,1.0135638082006202,,,,,,,,,97.53077654224575,,,,,,,,,,,,,,,,,,,,,
24,UP,,319.33,b'stance0001',b'stance0000',b'stance0004',b'stance0000',,,,,,,,,,,97.53077654224575,,,,,,,,,,,,,,,,,,,,,
25,UP,,1061.78,b'stance0001',b'stance0000',b'stance0004',b'stance0000',,,,,,,,,,,97.53077654224575,,,,,,,,,,,,,,,,,,,,,
26,UP,,980.16,b'stance0001',b'stance0000',b'stance0004',b'stance0000',,,,,,,,,,,97.53077654224575,,,,,,,,,,,,,,,,,,,,,
27,UP,,659.83,b'stride0002',b'stance0000',b'stance0004',b'stance0000',,110.3638381369452,,,,,,,,,97.53077654224575,,,,,,,,,,,,,,,,,,,,,
28,UP,,924.06,b'stride0002',b'stance0000',b'stance0004',b'stance0000',,110.3638381369452,,,,,,,,,97.53077654224575,,,,,,,,,,,,,,,,,,,,,
29,UP,,486.19,b'stride0002',b'stance0000',b'stance0004',b'stance0000',,110.3638381369452,,,,,,,,,97.53077654224575,,,,,,,,,,,,,,,,,,,,,
30,UP,,949.79,b'stance0002',b'stance0000',b'stance0004',b'stance0000',,,,,,,,,,,97.53077654224575,,,,,,,,,,,,,,,,,,,,,
