,direction_of_climbing,body_deflection_angle,speed_PXperS,stepphase_FL,stepphase_FR,stepphase_HR,stepphase_HL,step-length_FR,step-length_FL,step-length_HR,step-length_HL,dynamics_FL,dynamics_FR,dynamics_HR,dynamics_HL,mid_stance_wrist_angles_mean_FL,mid_stance_wrist_angles_mean_FR,mid_stance_wrist_angles_mean_HR,mid_stance_wrist_angles_mean_HL,limbROM_FL,limbROM_FR,limbROM_HR,limbROM_HL,spineROM_FL,spineROM_FR,spineROM_HR,spineROM_HL,CROM_FL,CROM_FR,CROM_HR,CROM_HL,shoulder_angle_FL,shoulder_angle_FR,shoulder_angle_HR,shoulder_angle_HL,knee_angle_FL,knee_angle_FR,knee_angle_HR,knee_angle_HL
0,UP,,,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,UP,,,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,UP,,,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,UP,,,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,UP,,,b'stance0000',b'stance0000',b'stance0000',b'stride0001',,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,UP,,,b'stance0000',b'stance0000',b'stance0000',b'stance0001',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,UP,,,b'stance0000',b'stance0000',b'stance0000',b'stride0002',,,,0.4232846969676842,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,UP,,,b'stance0000',b'stance0000',b'stride0001',b'stride0002',,,0.0,0.4232846969676842,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,UP,,,b'stance0000',b'stance0000',b'stance0001',b'stride0002',,,,0.4232846969676842,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,UP,,,b'stance0000',b'stance0000',b'stride0002',b'stride0002',,,569.637749797711,0.4232846969676842,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,UP,,,b'stance0000',b'stance0000',b'stride0002',b'stride0002',,,569.637749797711,0.4232846969676842,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,UP,,,b'stride0001',b'stance0000',b'stride0002',b'stance0002',,0.0,569.637749797711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,UP,,,b'stance0001',b'stance0000',b'stride0002',b'stride0003',,,569.637749797711,358.68978970515406,,,,,162.42061385646443,,,,,,,,,,,,,,,,,,,,,,,
13,UP,,,b'stance0001',b'stance0000',b'stance0002',b'stride0003',,,,358.68978970515406,,,,,162.42061385646443,,86.55082061745289,,,,,,,,,,,,,,,,,,,,,
14,UP,,,b'stance0001',b'stance0000',b'stance0002',b'stance0003',,,,,,,,,162.42061385646443,,86.55082061745289,,,,,,,,,,,,,,,,,,,,,
15,UP,,,b'stance0001',b'stance0000',b'stance0002',b'stance0003',,,,,,,,,162.42061385646443,,86.55082061745289,,,,,,,,,,,,,,,,,,,,,
16,UP,,,b'stance0001',b'stance0000',b'stance0002',b'stride0004',,,,45.16409527470878,,,,,162.42061385646443,,86.55082061745289,,,,,,,,,,,,,,,,,,,,,
17,UP,,,b'stride0002',b'stance0000',b'stance0002',b'stride0004',,0.0,,45.16409527470878,,,,,,,86.55082061745289,,,,,,,,,,,,,,,,,,,,,
18,UP,,,b'stance0002',b'stance0000',b'stance0002',b'stance0004',,,,,,,,,118.17950285056598,,86.55082061745289,,,,,,,,,,,,,,,,,,,,,
19,UP,,,b'stance0002',b'stance0000',b'stance0002',b'stance0004',,,,,,,,,118.17950285056598,,86.55082061745289,,,,,,,,,,,,,,,,,,,,,
20,UP,,,b'stance0002',b'stance0000',b'stance0002',b'stance0004',,,,,,,,,118.17950285056598,,86.55082061745289,,,,,,,,,,,,,,,,,,,,,
21,UP,,,b'stance0002',b'stance0000',b'stance0002',b'stride0005',,,,39.657707527014274,,,,,118.17950285056598,,86.55082061745289,,,,,,,,,,,,,,,,,,,,,
22,UP,,,b'stance0002',b'stance0000',b'stance0002',b'stride0005',,,,39.657707527014274,,,,,118.17950285056598,,86.55082061745289,,,,,,,,,,,,,,,,,,,,,
23,UP,,,b'stride0003',b'stance0000',b'stance0002',b'stance0005',,1509.2800885576148,,,,,,,,,86.55082061745289,,,,,,,,,,,,,,,,,,,,,
24,UP,,,b'stride0003',b'stance0000',b'stance0002',b'stride0006',,1509.2800885576148,,318.7254402675258,,,,,,,86.55082061745289,,,,,,,,,,,,,,,,,,,,,
25,UP,,,b'stance0003',b'stance0000',b'stance0002',b'stride0006',,,,318.7254402675258,,,,,114.11914365804888,,86.55082061745289,,,,,,,,,,,,,,,,,,,,,
26,UP,,,b'stance0003',b'stance0000',b'stance0002',b'stance0006',,,,,,,,,114.11914365804888,,86.55082061745289,,,,,,,,,,,,,,,,,,,,,
27,UP,,,b'stance0003',b'stance0000',b'stance0002',b'stride0007',,,,317.51357777189514,,,,,114.11914365804888,,86.55082061745289,,,,,,,,,,,,,,,,,,,,,
28,UP,,,b'stance0003',b'stance0000',b'stance0002',b'stride0007',,,,317.51357777189514,,,,,114.11914365804888,,86.55082061745289,,,,,,,,,,,,,,,,,,,,,
29,UP,,,b'stance0003',b'stance0000',b'stance0002',b'stance0007',,,,,,,,,114.11914365804888,,86.55082061745289,82.41537947676765,,,,,,,,,,,,,,,,,,,,
30,UP,,,b'stance0003',b'stance0000',b'stance0002',b'stance0007',,,,,,,,,114.11914365804888,,86.55082061745289,82.41537947676765,,,,,,,,,,,,,,,,,,,,
31,UP,,,b'stance0003',b'stance0000',b'stance0002',b'stance0007',,,,,,,,,114.11914365804888,,86.55082061745289,82.41537947676765,,,,,,,,,,,,,,,,,,,,
32,UP,,,b'stance0003',b'stance0000',b'stance0002',b'stance0007',,,,,,,,,114.11914365804888,,86.55082061745289,82.41537947676765,,,,,,,,,,,,,,,,,,,,
33,UP,,,b'stance0003',b'stance0000',b'stance0002',b'stance0007',,,,,,,,,114.11914365804888,,86.55082061745289,82.41537947676765,,,,,,,,,,,,,,,,,,,,
34,UP,,,b'stance0003',b'stance0000',b'stance0002',b'stance0007',,,,,,,,,114.11914365804888,,86.55082061745289,82.41537947676765,,,,,,,,,,,,,,,,,,,,
35,UP,,,b'stance0003',b'stance0000',b'stance0002',b'stance0007',,,,,,,,,114.11914365804888,,86.55082061745289,82.41537947676765,,,,,,,,,,,,,,,,,,,,
36,UP,,,b'stance0003',b'stance0000',b'stance0002',b'stance0007',,,,,,,,,114.11914365804888,,86.55082061745289,82.41537947676765,,,,,,,,,,,,,,,,,,,,
37,UP,,,b'stance0003',b'stance0000',b'stance0002',b'stance0007',,,,,,,,,114.11914365804888,,86.55082061745289,82.41537947676765,,,,,,,,,,,,,,,,,,,,
38,UP,,,b'stance0003',b'stance0000',b'stance0002',b'stance0007',,,,,,,,,114.11914365804888,,86.55082061745289,82.41537947676765,,,,,,,,,,,,,,,,,,,,
39,UP,,,b'stance0003',b'stance0000',b'stance0002',b'stance0007',,,,,,,,,114.11914365804888,,86.55082061745289,82.41537947676765,,,,,,,,,,,,,,,,,,,,
40,UP,,,b'stance0003',b'stance0000',b'stance0002',b'stride0008',,,,5.542823505031034,,,,,114.11914365804888,,86.55082061745289,,,,,,,,,,,,,,,,,,,,,
41,UP,,,b'stance0003',b'stance0000',b'stance0002',b'stride0008',,,,5.542823505031034,,,,,114.11914365804888,,86.55082061745289,,,,,,,,,,,,,,,,,,,,,
42,UP,,,b'stance0003',b'stance0000',b'stance0002',b'stance0008',,,,,,,,,114.11914365804888,,86.55082061745289,,,,,,,,,,,,,,,,,,,,,
43,UP,,,b'stance0003',b'stance0000',b'stance0002',b'stance0008',,,,,,,,,114.11914365804888,,86.55082061745289,,,,,,,,,,,,,,,,,,,,,
44,UP,,,b'stance0003',b'stance0000',b'stance0002',b'stride0009',,,,318.28413347515186,,,,,114.11914365804888,,86.55082061745289,,,,,,,,,,,,,,,,,,,,,
45,UP,,,b'stance0003',b'stance0000',b'stance0002',b'stride0009',,,,318.28413347515186,,,,,114.11914365804888,,86.55082061745289,,,,,,,,,,,,,,,,,,,,,
46,UP,,,b'stance0003',b'stance0000',b'stance0002',b'stance0009',,,,,,,,,114.11914365804888,,86.55082061745289,77.64351237786627,,,,,,,,,,,,,,,,,,,,
47,UP,,,b'stance0003',b'stance0000',b'stance0002',b'stance0009',,,,,,,,,114.11914365804888,,86.55082061745289,77.64351237786627,,,,,,,,,,,,,,,,,,,,
48,UP,,,b'stance0003',b'stance0000',b'stance0002',b'stance0009',,,,,,,,,114.11914365804888,,86.55082061745289,77.64351237786627,,,,,,,,,,,,,,,,,,,,
49,UP,,,b'stance0003',b'stance0000',b'stance0002',b'stance0009',,,,,,,,,114.11914365804888,,86.55082061745289,77.64351237786627,,,,,,,,,,,,,,,,,,,,
50,UP,,,b'stance0003',b'stance0000',b'stance0002',b'stance0009',,,,,,,,,114.11914365804888,,86.55082061745289,77.64351237786627,,,,,,,,,,,,,,,,,,,,
51,UP,,,b'stance0003',b'stance0000',b'stance0002',b'stance0009',,,,,,,,,114.11914365804888,,86.55082061745289,77.64351237786627,,,,,,,,,,,,,,,,,,,,
52,UP,,,b'stance0003',b'stance0000',b'stance0002',b'stride0010',,,,,,,,,114.11914365804888,,86.55082061745289,,,,,,,,,,,,,,,,,,,,,
53,UP,,,b'stance0003',b'stance0000',b'stance0002',b'stance0010',,,,,,,,,114.11914365804888,,86.55082061745289,,,,,,,,,,,,,,,,,,,,,
54,UP,,,b'stance0003',b'stance0000',b'stance0002',b'stride0011',,,,,,,,,114.11914365804888,,86.55082061745289,,,,,,,,,,,,,,,,,,,,,
55,UP,,,b'stance0003',b'stance0000',b'stance0002',b'stride0011',,,,,,,,,114.11914365804888,,86.55082061745289,,,,,,,,,,,,,,,,,,,,,
56,UP,,,b'stance0003',b'stance0000',b'stance0002',b'stance0011',,,,,,,,,114.11914365804888,,86.55082061745289,,,,,,,,,,,,,,,,,,,,,
57,UP,,,b'stance0003',b'stance0000',b'stance0002',b'stride0012',,,,,,,,,114.11914365804888,,86.55082061745289,,,,,,,,,,,,,,,,,,,,,
58,UP,,,b'stride0004',b'stance0000',b'stride0003',b'stride0012',,1480.509407661456,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,UP,,,b'stride0004',b'stance0000',b'stance0003',b'stride0012',,1480.509407661456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,UP,,,b'stance0004',b'stance0000',b'stance0003',b'stride0012',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,UP,,,b'stance0004',b'stance0000',b'stride0004',b'stride0012',,,569.8051889594535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,UP,,,b'stride0005',b'stance0000',b'stride0004',b'stance0012',,1478.0186460354455,569.8051889594535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,UP,,,b'stride0005',b'stance0000',b'stride0004',b'stance0012',,1478.0186460354455,569.8051889594535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,UP,,,b'stance0005',b'stance0000',b'stance0004',b'stance0012',,,,,,,,,85.67865928539521,,59.445220767728095,,,,,,,,,,,,,,,,,,,,,
65,UP,,,b'stance0005',b'stance0000',b'stance0004',b'stance0012',,,,,,,,,85.67865928539521,,59.445220767728095,,,,,,,,,,,,,,,,,,,,,
66,UP,,,b'stance0005',b'stance0000',b'stance0004',b'stance0012',,,,,,,,,85.67865928539521,,59.445220767728095,,,,,,,,,,,,,,,,,,,,,
67,UP,,109035.34,b'stance0005',b'stance0000',b'stance0004',b'stance0012',,,,,,,,,85.67865928539521,,59.445220767728095,,,,,,,,,,,,,,,,,,,,,
68,UP,,,b'stance0005',b'stance0000',b'stance0004',b'stance0012',,,,,,,,,85.67865928539521,,59.445220767728095,,,,,,,,,,,,,,,,,,,,,
69,UP,,,b'stance0005',b'stance0000',b'stance0004',b'stance0012',,,,,,,,,85.67865928539521,,59.445220767728095,,,,,,,,,,,,,,,,,,,,,
70,UP,,,b'stance0005',b'stance0000',b'stance0004',b'stance0012',,,,,,,,,85.67865928539521,,59.445220767728095,,,,,,,,,,,,,,,,,,,,,
71,UP,,,b'stance0005',b'stance0000',b'stance0004',b'stance0012',,,,,,,,,85.67865928539521,,59.445220767728095,,,,,,,,,,,,,,,,,,,,,
72,UP,,,b'stance0005',b'stance0000',b'stance0004',b'stride0013',,,,,,,,,85.67865928539521,,59.445220767728095,,,,,,,,,,,,,,,,,,,,,
73,UP,,,b'stride0006',b'stance0000',b'stance0004',b'stride0013',,583.0919526223927,,,,,,,,,59.445220767728095,,,,,,,,,,,,,,,,,,,,,
74,UP,,,b'stride0006',b'stance0000',b'stance0004',b'stance0013',,583.0919526223927,,,,,,,,,59.445220767728095,,,,,,,,,,,,,,,,,,,,,
75,UP,,,b'stance0006',b'stance0000',b'stance0004',b'stride0014',,,,,,,,,,,59.445220767728095,,,,,,,,,,,,,,,,,,,,,
76,UP,,,b'stride0007',b'stride0001',b'stance0004',b'stride0014',570.0754207310083,577.3686443357209,,,,,,,,,59.445220767728095,,,,,,,,,,,,,,,,,,,,,
77,UP,,,b'stride0007',b'stride0001',b'stance0004',b'stance0014',570.0754207310083,577.3686443357209,,,,,,,,,59.445220767728095,,,,,,,,,,,,,,,,,,,,,
78,UP,,,b'stance0007',b'stance0001',b'stance0004',b'stance0014',,,,,,,,,61.682133634616775,31.77492098012489,59.445220767728095,,,,,,,,,,,,,,,,,,,,,
